id;url;twitterUrl;text;likeCount;retweetCount;replyCount;quoteCount;createdAt;author.url;author.twitterUrl;author.id;author.name;author.userName;author.followers;author.following;author.profile_bio.description;author.createdAt;category1;score1;category2;score2;suggested_new_category;explanation;cop;lang;categories;credibility_score;evaluation_explanation
1458795396373770243;https://x.com/Reuters/status/1458795396373770243;https://twitter.com/Reuters/status/1458795396373770243;5⃣ stories you need to know today: Countries bordering Belarus say migrant crisis risks military clash, Belarusian leader Lukashenko says he needs Russian nuclear-capable bombers to navigate the crisis, a surprise U.S.-China climate deal boosts the #COP26 summit, and more https://t.co/P6ww3kyCZn;25;14;6;1;2021-11-11;https://x.com/Reuters;https://twitter.com/Reuters;1652541.0;Reuters;Reuters;25582348;1196;Top and breaking news, pictures and videos from Reuters. For breaking business news, follow @ReutersBiz. Our daily podcast is here: https://t.co/KO0QFy0d3a;Tue Mar 20 17:46:05 +0000 2007;Characterization of the COP Event;0.8;Finance;0.6;;"Tweet mentions a U.S.-China climate deal boosting COP26, indicating characterization and potential financial implications; bio provides news context.";26;en;Characterization of the COP Event;;
1458795396373770243;https://x.com/Reuters/status/1458795396373770243;https://twitter.com/Reuters/status/1458795396373770243;5⃣ stories you need to know today: Countries bordering Belarus say migrant crisis risks military clash, Belarusian leader Lukashenko says he needs Russian nuclear-capable bombers to navigate the crisis, a surprise U.S.-China climate deal boosts the #COP26 summit, and more https://t.co/P6ww3kyCZn;25;14;6;1;2021-11-11;https://x.com/Reuters;https://twitter.com/Reuters;1652541.0;Reuters;Reuters;25582348;1196;Top and breaking news, pictures and videos from Reuters. For breaking business news, follow @ReutersBiz. Our daily podcast is here: https://t.co/KO0QFy0d3a;Tue Mar 20 17:46:05 +0000 2007;Characterization of the COP Event;0.8;Finance;0.6;;"Tweet mentions a U.S.-China climate deal boosting COP26, indicating characterization and potential financial implications; bio provides news context.";26;en;Finance;;
1458785078465773570;https://x.com/UNICEF/status/1458785078465773570;https://twitter.com/UNICEF/status/1458785078465773570;"LIVE now at #COP26!

UNICEF is on the ground with youth activists to discuss the urgent need to include youth voices in ALL negotiations at the critical UN climate conference.

Watch now: 👇";97;21;5;0;2021-11-11;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9199424;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Characterization of the COP Event;0.8;Climate Crisis;0.6;;"Tweet focuses on youth inclusion in COP26 negotiations, aligning with Characterization category; mentions urgent need related to climate crisis.";26;en;Characterization of the COP Event;;
1458785078465773570;https://x.com/UNICEF/status/1458785078465773570;https://twitter.com/UNICEF/status/1458785078465773570;"LIVE now at #COP26!

UNICEF is on the ground with youth activists to discuss the urgent need to include youth voices in ALL negotiations at the critical UN climate conference.

Watch now: 👇";97;21;5;0;2021-11-11;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9199424;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Characterization of the COP Event;0.8;Climate Crisis;0.6;;"Tweet focuses on youth inclusion in COP26 negotiations, aligning with Characterization category; mentions urgent need related to climate crisis.";26;en;Climate Crisis;;
1458690963271032838;https://x.com/COP26/status/1458690963271032838;https://twitter.com/COP26/status/1458690963271032838;"It’s Cities, Regions &amp; Built Environment Day at #COP26

With 68% of the global population living in cities by 2050, it's vital we build a sustainable and resilient future.

Find out more 👇

#TogetherForOurPlanet";911;567;104;108;2021-11-11;https://x.com/COP26;https://twitter.com/COP26;1.195025771368239e+18;COP26;COP26;219375;510;Official Twitter account of the UK #COP26 Presidency. This account is no longer active. Read about our Presidency outcomes 👇;Thu Nov 14 17:08:45 +0000 2019;Scientific Data;0.8;Emergency Measures;0.7;;Tweet provides specific statistical data (68%) and emphasizes the need for sustainable future actions, aligning with both Scientific Data and Emergency Measures categories.;26;en;Scientific Data;;
1458690963271032838;https://x.com/COP26/status/1458690963271032838;https://twitter.com/COP26/status/1458690963271032838;"It’s Cities, Regions &amp; Built Environment Day at #COP26

With 68% of the global population living in cities by 2050, it's vital we build a sustainable and resilient future.

Find out more 👇

#TogetherForOurPlanet";911;567;104;108;2021-11-11;https://x.com/COP26;https://twitter.com/COP26;1.195025771368239e+18;COP26;COP26;219375;510;Official Twitter account of the UK #COP26 Presidency. This account is no longer active. Read about our Presidency outcomes 👇;Thu Nov 14 17:08:45 +0000 2019;Scientific Data;0.8;Emergency Measures;0.7;;Tweet provides specific statistical data (68%) and emphasizes the need for sustainable future actions, aligning with both Scientific Data and Emergency Measures categories.;26;en;Emergency Measures;;
1458680891761377281;https://x.com/Reuters/status/1458680891761377281;https://twitter.com/Reuters/status/1458680891761377281;U.S. climate envoy John Kerry and his Chinese counterpart Xie Zhenhua announced the U.S. and China's framework agreement to work together to tackle climate change at the #COP26 summit https://t.co/9iQcRTSwHY;85;34;17;7;2021-11-11;https://x.com/Reuters;https://twitter.com/Reuters;1652541.0;Reuters;Reuters;25582346;1196;Top and breaking news, pictures and videos from Reuters. For breaking business news, follow @ReutersBiz. Our daily podcast is here: https://t.co/KO0QFy0d3a;Tue Mar 20 17:46:05 +0000 2007;Emergency Measures;0.8;Characterization of the COP Event;0.6;;"Tweet discusses cooperation at COP26, aligning with Emergency Measures and Characterization categories; Reuters bio indicates news reporting.";26;en;Emergency Measures;;
1458680891761377281;https://x.com/Reuters/status/1458680891761377281;https://twitter.com/Reuters/status/1458680891761377281;U.S. climate envoy John Kerry and his Chinese counterpart Xie Zhenhua announced the U.S. and China's framework agreement to work together to tackle climate change at the #COP26 summit https://t.co/9iQcRTSwHY;85;34;17;7;2021-11-11;https://x.com/Reuters;https://twitter.com/Reuters;1652541.0;Reuters;Reuters;25582346;1196;Top and breaking news, pictures and videos from Reuters. For breaking business news, follow @ReutersBiz. Our daily podcast is here: https://t.co/KO0QFy0d3a;Tue Mar 20 17:46:05 +0000 2007;Emergency Measures;0.8;Characterization of the COP Event;0.6;;"Tweet discusses cooperation at COP26, aligning with Emergency Measures and Characterization categories; Reuters bio indicates news reporting.";26;en;Characterization of the COP Event;;
1458662028919324672;https://x.com/UNICEF/status/1458662028919324672;https://twitter.com/UNICEF/status/1458662028919324672;"In Bangladesh, youth activists sit in the street rallying for #ClimateAction.

The climate crisis is a child rights crisis. Leaders at #COP26 have a chance to shape the lives of every child in every nation on earth.

They must deliver. https://t.co/tALnHiUx1W";276;61;12;4;2021-11-11;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9199423;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Protest;0.8;Climate Crisis;0.7;;"Tweet mentions youth activists rallying for climate action, aligning with Protest category; also discusses the climate crisis as a child rights issue, fitting Climate Crisis.";26;en;Protest;;
1458662028919324672;https://x.com/UNICEF/status/1458662028919324672;https://twitter.com/UNICEF/status/1458662028919324672;"In Bangladesh, youth activists sit in the street rallying for #ClimateAction.

The climate crisis is a child rights crisis. Leaders at #COP26 have a chance to shape the lives of every child in every nation on earth.

They must deliver. https://t.co/tALnHiUx1W";276;61;12;4;2021-11-11;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9199423;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Protest;0.8;Climate Crisis;0.7;;"Tweet mentions youth activists rallying for climate action, aligning with Protest category; also discusses the climate crisis as a child rights issue, fitting Climate Crisis.";26;en;Climate Crisis;;
1458623010684952582;https://x.com/Reuters/status/1458623010684952582;https://twitter.com/Reuters/status/1458623010684952582;The United States and China, the world's two largest emitters of carbon dioxide, unveiled a deal to ramp up cooperation tackling climate change, including by reducing methane emissions, protecting forests and phasing out coal https://t.co/RXPWHdVGxY #COP26 https://t.co/f2yoe0srtT;146;30;25;18;2021-11-11;https://x.com/Reuters;https://twitter.com/Reuters;1652541.0;Reuters;Reuters;25582346;1196;Top and breaking news, pictures and videos from Reuters. For breaking business news, follow @ReutersBiz. Our daily podcast is here: https://t.co/KO0QFy0d3a;Tue Mar 20 17:46:05 +0000 2007;Emergency Measures;0.8;Finance;0.6;;Tweet discusses cooperation and agreements between major emitters, aligning with Emergency Measures category. Mention of emissions reduction implies financial aspects.;26;en;Emergency Measures;;
1458623010684952582;https://x.com/Reuters/status/1458623010684952582;https://twitter.com/Reuters/status/1458623010684952582;The United States and China, the world's two largest emitters of carbon dioxide, unveiled a deal to ramp up cooperation tackling climate change, including by reducing methane emissions, protecting forests and phasing out coal https://t.co/RXPWHdVGxY #COP26 https://t.co/f2yoe0srtT;146;30;25;18;2021-11-11;https://x.com/Reuters;https://twitter.com/Reuters;1652541.0;Reuters;Reuters;25582346;1196;Top and breaking news, pictures and videos from Reuters. For breaking business news, follow @ReutersBiz. Our daily podcast is here: https://t.co/KO0QFy0d3a;Tue Mar 20 17:46:05 +0000 2007;Emergency Measures;0.8;Finance;0.6;;Tweet discusses cooperation and agreements between major emitters, aligning with Emergency Measures category. Mention of emissions reduction implies financial aspects.;26;en;Finance;;
1458601368038510598;https://x.com/UNICEF/status/1458601368038510598;https://twitter.com/UNICEF/status/1458601368038510598;"A mother walks her child on the shores of a beach in the Maldives, where rapidly rising sea levels threaten to submerge the entire island nation by 2100.

Climate change is happening NOW. The results of #COP26 are now more important than ever.

Leaders must deliver. https://t.co/n3OlW7q0am";184;47;6;6;2021-11-11;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9199423;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Climate Crisis;0.8;Emergency Measures;0.6;;Tweet highlights the immediate threat of climate change to vulnerable populations, aligning with Climate Crisis category. The call for leaders to act at COP26 suggests Emergency Measures.;26;en;Climate Crisis;;
1458601368038510598;https://x.com/UNICEF/status/1458601368038510598;https://twitter.com/UNICEF/status/1458601368038510598;"A mother walks her child on the shores of a beach in the Maldives, where rapidly rising sea levels threaten to submerge the entire island nation by 2100.

Climate change is happening NOW. The results of #COP26 are now more important than ever.

Leaders must deliver. https://t.co/n3OlW7q0am";184;47;6;6;2021-11-11;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9199423;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Climate Crisis;0.8;Emergency Measures;0.6;;Tweet highlights the immediate threat of climate change to vulnerable populations, aligning with Climate Crisis category. The call for leaders to act at COP26 suggests Emergency Measures.;26;en;Emergency Measures;;
1458594069710573577;https://x.com/Reuters/status/1458594069710573577;https://twitter.com/Reuters/status/1458594069710573577;Little Amal, a 3.5 meter tall puppet of a young Syrian refugee girl, reached the Glasgow #COP26 talks to raise awareness of the plight of refugee children on the front line of climate change https://t.co/0o3h1xLMc3 https://t.co/KaeDrfGnSW;331;109;17;13;2021-11-11;https://x.com/Reuters;https://twitter.com/Reuters;1652541.0;Reuters;Reuters;25582347;1196;Top and breaking news, pictures and videos from Reuters. For breaking business news, follow @ReutersBiz. Our daily podcast is here: https://t.co/KO0QFy0d3a;Tue Mar 20 17:46:05 +0000 2007;Climate Crisis;0.8;Characterization of the COP Event;0.6;;"Tweet mentions refugee children affected by climate change, aligning with Climate Crisis category; also discusses presence at COP26 talks, suggesting Characterization.";26;en;Climate Crisis;;
1458594069710573577;https://x.com/Reuters/status/1458594069710573577;https://twitter.com/Reuters/status/1458594069710573577;Little Amal, a 3.5 meter tall puppet of a young Syrian refugee girl, reached the Glasgow #COP26 talks to raise awareness of the plight of refugee children on the front line of climate change https://t.co/0o3h1xLMc3 https://t.co/KaeDrfGnSW;331;109;17;13;2021-11-11;https://x.com/Reuters;https://twitter.com/Reuters;1652541.0;Reuters;Reuters;25582347;1196;Top and breaking news, pictures and videos from Reuters. For breaking business news, follow @ReutersBiz. Our daily podcast is here: https://t.co/KO0QFy0d3a;Tue Mar 20 17:46:05 +0000 2007;Climate Crisis;0.8;Characterization of the COP Event;0.6;;"Tweet mentions refugee children affected by climate change, aligning with Climate Crisis category; also discusses presence at COP26 talks, suggesting Characterization.";26;en;Characterization of the COP Event;;
1458435525640065031;https://x.com/Reuters/status/1458435525640065031;https://twitter.com/Reuters/status/1458435525640065031;Protesters dressed as guards from Netflix series 'Squid Game' held a demonstration near the #COP26 climate summit venue in an effort to pressure Samsung to transition to 100 percent renewable energy https://t.co/LnxtJPW0Ft;121;52;13;7;2021-11-10;https://x.com/Reuters;https://twitter.com/Reuters;1652541.0;Reuters;Reuters;25582343;1196;Top and breaking news, pictures and videos from Reuters. For breaking business news, follow @ReutersBiz. Our daily podcast is here: https://t.co/KO0QFy0d3a;Tue Mar 20 17:46:05 +0000 2007;Protest;0.8;Characterization of the COP Event;0.6;;Tweet describes a protest near #COP26 venue, indicating Protest (0.8) and also relates to public perception of COP event, hence Characterization of the COP Event (0.6). Bio mentions news reporting but does not influence category scores.;26;en;Protest;;
1458435525640065031;https://x.com/Reuters/status/1458435525640065031;https://twitter.com/Reuters/status/1458435525640065031;Protesters dressed as guards from Netflix series 'Squid Game' held a demonstration near the #COP26 climate summit venue in an effort to pressure Samsung to transition to 100 percent renewable energy https://t.co/LnxtJPW0Ft;121;52;13;7;2021-11-10;https://x.com/Reuters;https://twitter.com/Reuters;1652541.0;Reuters;Reuters;25582343;1196;Top and breaking news, pictures and videos from Reuters. For breaking business news, follow @ReutersBiz. Our daily podcast is here: https://t.co/KO0QFy0d3a;Tue Mar 20 17:46:05 +0000 2007;Protest;0.8;Characterization of the COP Event;0.6;;Tweet describes a protest near #COP26 venue, indicating Protest (0.8) and also relates to public perception of COP event, hence Characterization of the COP Event (0.6). Bio mentions news reporting but does not influence category scores.;26;en;Characterization of the COP Event;;
1458435525459599365;https://x.com/UNICEF/status/1458435525459599365;https://twitter.com/UNICEF/status/1458435525459599365;"Repeat after us:
 
The climate crisis📢is a child rights crisis.📢
 
At #COP26, UNICEF is calling world leaders to urgently reduce emissions, increase investment in climate adaptation, and include young people in climate negotiations.";159;48;5;7;2021-11-10;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9199424;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Climate Crisis;0.8;Emergency Measures;0.6;;"Tweet emphasizes the impact of climate crisis on children's rights, suggesting Climate Crisis; also calls for urgent action and inclusion in negotiations, indicating Emergency Measures. No bio provided, categorization based on tweet content.";26;en;Climate Crisis;;
1458435525459599365;https://x.com/UNICEF/status/1458435525459599365;https://twitter.com/UNICEF/status/1458435525459599365;"Repeat after us:
 
The climate crisis📢is a child rights crisis.📢
 
At #COP26, UNICEF is calling world leaders to urgently reduce emissions, increase investment in climate adaptation, and include young people in climate negotiations.";159;48;5;7;2021-11-10;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9199424;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Climate Crisis;0.8;Emergency Measures;0.6;;"Tweet emphasizes the impact of climate crisis on children's rights, suggesting Climate Crisis; also calls for urgent action and inclusion in negotiations, indicating Emergency Measures. No bio provided, categorization based on tweet content.";26;en;Emergency Measures;;
1458401360853049350;https://x.com/COP26/status/1458401360853049350;https://twitter.com/COP26/status/1458401360853049350;"COP26 TV | Live from the summit 📺

Today is Transport Day in Glasgow.

We are speaking to @MonicaArayaTica, emissions-free transportation expert, @ClimateWorks Distinguished Fellow and special adviser to the @hlcchampions.

#COP26 | #RaceToZero https://t.co/RXqWos5ejS";212;106;13;11;2021-11-10;https://x.com/COP26;https://twitter.com/COP26;1.195025771368239e+18;COP26;COP26;219375;510;Official Twitter account of the UK #COP26 Presidency. This account is no longer active. Read about our Presidency outcomes 👇;Thu Nov 14 17:08:45 +0000 2019;Technologies;0.8;Characterization of the COP Event;0.7;;"Tweet discusses emissions-free transportation expert at COP26, aligning with Technologies category; Characterization of the COP Event due to mention of specific day and summit context. No bio provided, categorization based on tweet content.";26;en;Technologies;;
1458401360853049350;https://x.com/COP26/status/1458401360853049350;https://twitter.com/COP26/status/1458401360853049350;"COP26 TV | Live from the summit 📺

Today is Transport Day in Glasgow.

We are speaking to @MonicaArayaTica, emissions-free transportation expert, @ClimateWorks Distinguished Fellow and special adviser to the @hlcchampions.

#COP26 | #RaceToZero https://t.co/RXqWos5ejS";212;106;13;11;2021-11-10;https://x.com/COP26;https://twitter.com/COP26;1.195025771368239e+18;COP26;COP26;219375;510;Official Twitter account of the UK #COP26 Presidency. This account is no longer active. Read about our Presidency outcomes 👇;Thu Nov 14 17:08:45 +0000 2019;Technologies;0.8;Characterization of the COP Event;0.7;;"Tweet discusses emissions-free transportation expert at COP26, aligning with Technologies category; Characterization of the COP Event due to mention of specific day and summit context. No bio provided, categorization based on tweet content.";26;en;Characterization of the COP Event;;
1458359017907097606;https://x.com/UNICEF/status/1458359017907097606;https://twitter.com/UNICEF/status/1458359017907097606;"Extreme weather events are forcing children out of their homes and schools.

To make sure every child has undisrupted access to quality education, we must invest in climate-resilient schools and flexible learning opportunities. #COP26 https://t.co/smdhl2tXgz";155;44;4;2;2021-11-10;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9199425;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Finance;0.7;Emergency Measures;0.6;;Tweet discusses investment in climate-resilient schools, indicating financial aspects and emergency measures for addressing the impact of extreme weather on education.;26;en;Finance;;
1458359017907097606;https://x.com/UNICEF/status/1458359017907097606;https://twitter.com/UNICEF/status/1458359017907097606;"Extreme weather events are forcing children out of their homes and schools.

To make sure every child has undisrupted access to quality education, we must invest in climate-resilient schools and flexible learning opportunities. #COP26 https://t.co/smdhl2tXgz";155;44;4;2;2021-11-10;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9199425;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Finance;0.7;Emergency Measures;0.6;;Tweet discusses investment in climate-resilient schools, indicating financial aspects and emergency measures for addressing the impact of extreme weather on education.;26;en;Emergency Measures;;
1458328571940769796;https://x.com/COP26/status/1458328571940769796;https://twitter.com/COP26/status/1458328571940769796;"It’s Transport Day at #COP26

Road transport accounts for 17% of global emissions, and its emissions are rising faster than other sectors. 

We need to speed up our move to zero emission vehicles.

Read more from @UNFCCC 👉 https://t.co/4p0V7TeOGm

#TogetherForOurPlanet https://t.co/OWwsBrd8lb";1049;650;249;237;2021-11-10;https://x.com/COP26;https://twitter.com/COP26;1.195025771368239e+18;COP26;COP26;219375;510;Official Twitter account of the UK #COP26 Presidency. This account is no longer active. Read about our Presidency outcomes 👇;Thu Nov 14 17:08:45 +0000 2019;Scientific Data;0.8;Emergency Measures;0.7;;Tweet provides specific statistical data on emissions from road transport, aligning with Scientific Data category. The call to action for zero emission vehicles suggests Emergency Measures.;26;en;Scientific Data;;
1458328571940769796;https://x.com/COP26/status/1458328571940769796;https://twitter.com/COP26/status/1458328571940769796;"It’s Transport Day at #COP26

Road transport accounts for 17% of global emissions, and its emissions are rising faster than other sectors. 

We need to speed up our move to zero emission vehicles.

Read more from @UNFCCC 👉 https://t.co/4p0V7TeOGm

#TogetherForOurPlanet https://t.co/OWwsBrd8lb";1049;650;249;237;2021-11-10;https://x.com/COP26;https://twitter.com/COP26;1.195025771368239e+18;COP26;COP26;219375;510;Official Twitter account of the UK #COP26 Presidency. This account is no longer active. Read about our Presidency outcomes 👇;Thu Nov 14 17:08:45 +0000 2019;Scientific Data;0.8;Emergency Measures;0.7;;Tweet provides specific statistical data on emissions from road transport, aligning with Scientific Data category. The call to action for zero emission vehicles suggests Emergency Measures.;26;en;Emergency Measures;;
1458299639619330049;https://x.com/UNICEF/status/1458299639619330049;https://twitter.com/UNICEF/status/1458299639619330049;"The climate crisis is escalating, and it’s deadly —especially for children.
 
As world leaders meet at #COP26, children should be included in #ClimateAction negotiations. https://t.co/v1Yic2gqqP";195;39;4;1;2021-11-10;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9199425;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Climate Crisis;0.8;Characterization of the COP Event;0.6;;"Tweet content directly addresses the climate crisis impacting children, and mentions COP26, indicating characterization of the event; no bio provided.";26;en;Climate Crisis;;
1458299639619330049;https://x.com/UNICEF/status/1458299639619330049;https://twitter.com/UNICEF/status/1458299639619330049;"The climate crisis is escalating, and it’s deadly —especially for children.
 
As world leaders meet at #COP26, children should be included in #ClimateAction negotiations. https://t.co/v1Yic2gqqP";195;39;4;1;2021-11-10;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9199425;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Climate Crisis;0.8;Characterization of the COP Event;0.6;;"Tweet content directly addresses the climate crisis impacting children, and mentions COP26, indicating characterization of the event; no bio provided.";26;en;Characterization of the COP Event;;
1458239246288949249;https://x.com/UNICEF/status/1458239246288949249;https://twitter.com/UNICEF/status/1458239246288949249;"The climate crisis is a child rights crisis -  which threatens health, nutrition, education, development, survival and the future potential of children and young people.

The results of #COP26 will shape the lives of every child in every nation on earth. https://t.co/68qEFJbK6p";183;45;3;3;2021-11-10;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9199425;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Climate Crisis;0.8;Characterization of the COP Event;0.6;;Tweet content directly addresses the impact of climate crisis on children's rights, aligning with Climate Crisis category. Mention of COP26 results influencing global child outcomes suggests Characterization.;26;en;Climate Crisis;;
1458239246288949249;https://x.com/UNICEF/status/1458239246288949249;https://twitter.com/UNICEF/status/1458239246288949249;"The climate crisis is a child rights crisis -  which threatens health, nutrition, education, development, survival and the future potential of children and young people.

The results of #COP26 will shape the lives of every child in every nation on earth. https://t.co/68qEFJbK6p";183;45;3;3;2021-11-10;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9199425;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Climate Crisis;0.8;Characterization of the COP Event;0.6;;Tweet content directly addresses the impact of climate crisis on children's rights, aligning with Climate Crisis category. Mention of COP26 results influencing global child outcomes suggests Characterization.;26;en;Characterization of the COP Event;;
1458229165191090181;https://x.com/Reuters/status/1458229165191090181;https://twitter.com/Reuters/status/1458229165191090181;As gas prices rise, Nigerians are turning back to charcoal. President Muhammadu Buhari referenced cleaner cooking in his speech last week at the #COP26 climate summit, but liquified petroleum gas prices have risen by 60% over the past year in Lagos https://t.co/T6P005CkXe https://t.co/njXcyGVdgN;64;29;6;4;2021-11-10;https://x.com/Reuters;https://twitter.com/Reuters;1652541.0;Reuters;Reuters;25582344;1196;Top and breaking news, pictures and videos from Reuters. For breaking business news, follow @ReutersBiz. Our daily podcast is here: https://t.co/KO0QFy0d3a;Tue Mar 20 17:46:05 +0000 2007;Finance;0.7;Climate Crisis;0.6;;"Tweet discusses economic impact of rising gas prices on Nigerians and mentions COP26, touching on financial aspects and climate-related issues; No bio provided, categorization based on tweet content.";26;en;Finance;;
1458229165191090181;https://x.com/Reuters/status/1458229165191090181;https://twitter.com/Reuters/status/1458229165191090181;As gas prices rise, Nigerians are turning back to charcoal. President Muhammadu Buhari referenced cleaner cooking in his speech last week at the #COP26 climate summit, but liquified petroleum gas prices have risen by 60% over the past year in Lagos https://t.co/T6P005CkXe https://t.co/njXcyGVdgN;64;29;6;4;2021-11-10;https://x.com/Reuters;https://twitter.com/Reuters;1652541.0;Reuters;Reuters;25582344;1196;Top and breaking news, pictures and videos from Reuters. For breaking business news, follow @ReutersBiz. Our daily podcast is here: https://t.co/KO0QFy0d3a;Tue Mar 20 17:46:05 +0000 2007;Finance;0.7;Climate Crisis;0.6;;"Tweet discusses economic impact of rising gas prices on Nigerians and mentions COP26, touching on financial aspects and climate-related issues; No bio provided, categorization based on tweet content.";26;en;Climate Crisis;;
1458196675135221769;https://x.com/COP26/status/1458196675135221769;https://twitter.com/COP26/status/1458196675135221769;".@walkwithamal, a 3.5m puppet of a young Syrian refugee that has travelled 8,000km from the Syrian border, arrived at #COP26 for Gender Day.
 
She is here to raise awareness of the disproportionate impact of climate change on women and girls around the world. https://t.co/hP3P8fST5Q";1926;605;703;410;2021-11-09;https://x.com/COP26;https://twitter.com/COP26;1.195025771368239e+18;COP26;COP26;219375;510;Official Twitter account of the UK #COP26 Presidency. This account is no longer active. Read about our Presidency outcomes 👇;Thu Nov 14 17:08:45 +0000 2019;Climate Crisis;0.8;Characterization of the COP Event;0.7;;"Tweet highlights the impact of climate change on women and girls, aligning with Climate Crisis category; also discusses presence at COP26, supporting Characterization.";26;en;Climate Crisis;;
1458196675135221769;https://x.com/COP26/status/1458196675135221769;https://twitter.com/COP26/status/1458196675135221769;".@walkwithamal, a 3.5m puppet of a young Syrian refugee that has travelled 8,000km from the Syrian border, arrived at #COP26 for Gender Day.
 
She is here to raise awareness of the disproportionate impact of climate change on women and girls around the world. https://t.co/hP3P8fST5Q";1926;605;703;410;2021-11-09;https://x.com/COP26;https://twitter.com/COP26;1.195025771368239e+18;COP26;COP26;219375;510;Official Twitter account of the UK #COP26 Presidency. This account is no longer active. Read about our Presidency outcomes 👇;Thu Nov 14 17:08:45 +0000 2019;Climate Crisis;0.8;Characterization of the COP Event;0.7;;"Tweet highlights the impact of climate change on women and girls, aligning with Climate Crisis category; also discusses presence at COP26, supporting Characterization.";26;en;Characterization of the COP Event;;
1458183330428502026;https://x.com/COP26/status/1458183330428502026;https://twitter.com/COP26/status/1458183330428502026;"Today's outcomes from #COP26 include:

🔹 Launching an annual global checkpoint process in 2022
🔹 4 new ‘missions’ to catalyse investment to accelerate technologies

Read more below ⬇️
https://t.co/c1c1y5Cejc

#TogetherForOurPlanet https://t.co/vWV5eQjNf6";179;102;15;8;2021-11-09;https://x.com/COP26;https://twitter.com/COP26;1.195025771368239e+18;COP26;COP26;219375;510;Official Twitter account of the UK #COP26 Presidency. This account is no longer active. Read about our Presidency outcomes 👇;Thu Nov 14 17:08:45 +0000 2019;Characterization of the COP Event;0.9;Technologies;0.7;;Tweet discusses specific outcomes from #COP26, focusing on technological missions and investment acceleration, aligning with Characterization of the COP Event (0.9) and Technologies (0.7). No bio provided.;26;en;Characterization of the COP Event;;
